ВВЕДЕНИЕ;1
Раздел 1. РЕЗУЛЬТАТЫ КОМПЛЕКСНОГО АНАЛИЗА ПОТЕНЦИАЛА И ДИНАМИКИ РАЗВИТИЯ СОЦИАЛЬНО-ЭКОНОМИЧЕСКОЙ СИСТЕМЫ ВОРОНЕЖСКОЙ ОБЛАСТИ;2
Таблица 1 - Оценка уровня достижения целевых значений индикаторов Стратегии социально-экономического развития Воронежской области на период до 2020 года <1>;2
Таблица 2 - Показатели социально-экономического развития Воронежской области и ее место в РФ, ЦФО по данным за 2011 и 2016 годы <2>;-1
Таблица 3 - Общефедеральные рейтинги (по данным за 2017 год) <3>;-1
Таблица 4 - Позиции Воронежской области по основным показателям развития человеческого потенциала (по данным за 2016 год) <9>;-1
Таблица 5 - Позиции Воронежской области по основным показателям развития ресурсного обеспечения инновационной деятельности в ЦФО и ЦЧР (по данным за 2016 год) <10>;-1
Таблица 6 - Индексы промышленного производства в РФ, регионах ЦФО, в % к предыдущему году <11>;-1
Таблица 8 - Диапазон средних значений экспертных оценок возможностей развития Воронежской области;-1
Таблица 9 - Диапазон средних значений экспертных оценок угроз развитию Воронежской области;-1
Типологизация интересов субъектов стратегического развития Воронежской области;-1
Относительные конкурентные преимущества Воронежской области;-1
Ключевые проблемы социально-экономического развития Воронежской области;-1
Раздел 2. МИССИЯ, СТРАТЕГИЧЕСКИЕ ПРИОРИТЕТЫ И ЦЕЛИ СОЦИАЛЬНО-ЭКОНОМИЧЕСКОГО РАЗВИТИЯ ВОРОНЕЖСКОЙ ОБЛАСТИ;3
Раздел 3. СЦЕНАРИИ СОЦИАЛЬНО-ЭКОНОМИЧЕСКОГО РАЗВИТИЯ ВОРОНЕЖСКОЙ ОБЛАСТИ. ОСОБЕННЫЕ ХАРАКТЕРИСТИКИ СТРАТЕГИИ;4
Таблица 10 - Показатели социально-экономического развития Воронежской области по консервативному (1), базовому (2) и целевому (3) сценариям;15
Раздел 4. ОСНОВНЫЕ НАПРАВЛЕНИЯ РАЗВИТИЯ ЧЕЛОВЕЧЕСКОГО КАПИТАЛА И СОЦИАЛЬНОЙ СФЕРЫ ВОРОНЕЖСКОЙ ОБЛАСТИ;5
Подраздел 4.1. ДЕМОГРАФИЧЕСКОЕ И МИГРАЦИОННОЕ РАЗВИТИЕ ВОРОНЕЖСКОЙ ОБЛАСТИ;-1
Подраздел 4.2. СОХРАНЕНИЕ ЗДОРОВЬЯ И ПРОДЛЕНИЕ АКТИВНОГО ДОЛГОЛЕТИЯ НАСЕЛЕНИЯ;-1
Подраздел 4.3. МОДЕРНИЗАЦИЯ ОБРАЗОВАНИЯ ВОРОНЕЖСКОЙ ОБЛАСТИ;-1
Подраздел 4.4. РАЗВИТИЕ КУЛЬТУРНОЙ СРЕДЫ;-1
Подраздел 4.5. РАЗВИТИЕ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА;-1
Подраздел 4.6. ПОВЫШЕНИЕ УРОВНЯ ЖИЗНИ И СОЦИАЛЬНОЙ;-1
Подраздел 4.7. ОПТИМИЗАЦИЯ РЫНКА ТРУДА;-1
Подраздел 4.8. РАЗВИТИЕ НЕКОММЕРЧЕСКОГО СЕКТОРА И МЕЖСЕКТОРНОГО СОЦИАЛЬНОГО ПАРТНЕРСТВА;-1
Подраздел 4.9. РАЗВИТИЕ ГРАЖДАНСКОЙ ОБОРОНЫ, СИСТЕМЫ ЗАЩИТЫ НАСЕЛЕНИЯ И ТЕРРИТОРИЙ ОТ ЧРЕЗВЫЧАЙНЫХ СИТУАЦИЙ, ОБЕСПЕЧЕНИЕ ПОЖАРНОЙ БЕЗОПАСНОСТИ И БЕЗОПАСНОСТИ ЛЮДЕЙ НА ВОДНЫХ ОБЪЕКТАХ, УКРЕПЛЕНИЕ ОБЩЕСТВЕННОГО ПОРЯДКА И ОБЕСПЕЧЕНИЯ ОБЩЕСТВЕННОЙ БЕЗОПАСНОСТИ;-1
Раздел 5. ОСНОВНЫЕ НАПРАВЛЕНИЯ ЭКОНОМИЧЕСКОГО РАЗВИТИЯ ВОРОНЕЖСКОЙ ОБЛАСТИ;6
Подраздел 5.1. РАЗВИТИЕ ВЫСОКОТЕХНОЛОГИЧНОГО ПРОМЫШЛЕННОГО КОМПЛЕКСА;-1
Подраздел 5.2. РАЗВИТИЕ АГРОПРОМЫШЛЕННОГО КОМПЛЕКСА;-1
Подраздел 5.3. РАЗВИТИЕ СВЯЗИ, ИНФОРМАЦИОННЫХ И КОММУНИКАЦИОННЫХ ТЕХНОЛОГИЙ;-1
Подраздел 5.4. РАЗВИТИЕ ТРАНСПОРТНО-ЛОГИСТИЧЕСКОЙ ИНФРАСТРУКТУРЫ;-1
Подраздел 5.5. РАЗВИТИЕ СТРОИТЕЛЬНОГО КОМПЛЕКСА, ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА, ЭНЕРГЕТИКИ;-1
Подраздел 5.6. РАЗВИТИЕ ТУРИЗМА;-1
Подраздел 5.7. РАЗВИТИЕ МАЛОГО И СРЕДНЕГО ПРЕДПРИНИМАТЕЛЬСТВА;-1
Подраздел 5.8. РАЗВИТИЕ МЕЖРЕГИОНАЛЬНЫХ И ВНЕШНЕЭКОНОМИЧЕСКИХ СВЯЗЕЙ;9
Раздел 6. ОСНОВНЫЕ НАПРАВЛЕНИЯ РАЗВИТИЯ НАУЧНО-ИННОВАЦИОННОЙ СФЕРЫ ВОРОНЕЖСКОЙ ОБЛАСТИ;7
Раздел 6.1. ОСНОВНЫЕ НАПРАВЛЕНИЯ РАЗВИТИЯ ИНТЕЛЛЕКТУАЛЬНОЙ СОБСТВЕННОСТИ В ВОРОНЕЖСКОЙ ОБЛАСТИ;-1
Рис. 1. Внутренние затраты в 2016 году на исследования и разработки в процентах к ВВП по странам.;-1
Стратегические цели и задачи развития сферы интеллектуальной собственности.;-1
Принципы государственной политики в развитии сферы интеллектуальной собственности и управления правами на результаты интеллектуальной деятельности.;-1
Способы реализации целей и направления деятельности органов государственной власти Воронежской области по развитию сферы интеллектуальной собственности.;-1
Раздел 7. ОСНОВНЫЕ НАПРАВЛЕНИЯ РАЦИОНАЛЬНОГО ПРИРОДОПОЛЬЗОВАНИЯ И ОБЕСПЕЧЕНИЯ ЭКОЛОГИЧЕСКОЙ БЕЗОПАСНОСТИ ВОРОНЕЖСКОЙ ОБЛАСТИ;8
Раздел 8. ОСНОВНЫЕ НАПРАВЛЕНИЯ ПРОСТРАНСТВЕННОГО РАЗВИТИЯ ВОРОНЕЖСКОЙ ОБЛАСТИ;10
Рис. 1. Система расселения Воронежской области;-1
Рис. 2. Оценка транспортной обеспеченности территории;-1
Рис. 3. Зоны транспортной доступности Воронежской области;-1
Рис. 4. Сбалансированное и эффективное развитие;-1
Рис. 5. Совершенствование пространственной организации;-1
Таблица 11 - Коэффициенты межмуниципальных различий в Воронежской области по годам и сценариям, % <31>;-1
Таблица 12 - Интегральный коэффициент межмуниципальных различий по годам и сценариям, % <32>;-1
Раздел 9. КАДРОВОЕ ОБЕСПЕЧЕНИЕ ЭКОНОМИКИ ВОРОНЕЖСКОЙ ОБЛАСТИ;11
Таблица 13 - Прогнозируемая кадровая потребность экономики Воронежской области на период до 2035 года;-1
Раздел 10. МЕХАНИЗМ РЕАЛИЗАЦИИ СТРАТЕГИИ СОЦИАЛЬНО-ЭКОНОМИЧЕСКОГО РАЗВИТИЯ ВОРОНЕЖСКОЙ ОБЛАСТИ НА ПЕРИОД ДО 2035 ГОДА;14
Таблица 14 - Приоритетные инструменты государственно-частного партнерства в отраслях экономики и социальной сферы Воронежской области;-1
Таблица 15 - Оценка финансовых ресурсов, необходимых для реализации Стратегии социально-экономического развития Воронежской области на период до 2035 года, млрд рублей;13
Приложение 1. Результаты комплексного анализа развития, ограничений и возможностей в разрезе отраслевых комплексов и сфер социально-экономического развития Воронежской области;-1
Здравоохранение;-1
Образование;-1
Культура;-1
Социальная защита;-1
Промышленность;-1
Агропромышленный комплекс;-1
Строительный комплекс;-1
Связь, информационные и коммуникационные технологии;-1
Транспортно-логистическая инфраструктура;-1
Жилищно-коммунальное хозяйство и энергетика;-1
Торговля и потребительский рынок;-1
Туризм;-1
Внешнеэкономическая деятельность и экспорт;-1
Инновационная деятельность;-1
Экология;-1
Приложение 2. Динамика целевых показателей социально-экономического развития Воронежской области по годам реализации Стратегии;15
Таблица 2.1 - Динамика целевых показателей социально-экономического развития Воронежской области за 2018 - 2035 годы;15
Приложение 3. Перечень ключевых проектов социально-экономического развития Воронежской области, обеспечивающих реализацию Стратегии;-1
Приложение 4. Перечень государственных программ Воронежской области, востребованных в реализации Стратегии ее социально-экономического развития на период до 2035 года;18
Приложение 5. Перспективная экономическая специализация муниципальных образований, управленческих округов, регионального и субрегиональных центров;-1
Зона влияния регионального центра - города Воронежа;-1
Зона влияния субрегионального центра - города Борисоглебска;-1
Зона влияния субрегионального центра - города Россоши;-1
Приложение 6. Проекты и программы развития муниципальных образований Воронежской области;-1
Приложение 7. Пространственная конфигурация кластеров АПК Воронежской области;-1
Кластер по производству сахара;-1
Кластер по производству мясных продуктов;-1
Кластер по производству молочных продуктов;-1
Приложение 8. Перечень нормативных правовых актов, которые предусмотрено разработать и утвердить для реализации Стратегии-2035;-1
Приложение 9. Приоритетные направления развития финансового потенциала реализации Стратегии социально-экономического развития Воронежской области на период до 2035 года;-1
Приложение 10. Перечень документов и материалов, использованных при разработке Стратегии социально-экономического развития Воронежской области на период до 2035 года;-1
